#	coupon_pk	coupon_ref_id	is_duplicate?	mark_inactive?	override_category?	parent_category_override?	parent_category_override?	correct_location?	address_correction?	locality_correction?	region_correction?	postal_code_correction?
1	1637045	1414662										
1567	1704382	1954409		1	1	Shopping & Services	Food & Grocery					
1568	1670222	1678169	1									
1569	1670224	714011										
1570	1668891	692686										
1571	1747244	1935559										
1572	1647344	695213										
1573	1671819	888633	1									
1574	1698836	1976280										
1575	1747242	1975041	1									
1576	1666786	685833										
1577	1638139	1448956			1	Health & Beauty	None	1	4052 18th St	San Francisco	CA	94114
1578	1732286	2026699	1		1	Health & Beauty	Manicure & Pedicure					
1579	1747256	2027200										
1580	1663068	697131										
1581	1637653	1447704			1	Shopping & Services	Photography Services					
1582	1637646	1447712			1	Health & Beauty	None					
1583	1691416	1949316										
1584	1663352	696780										
1585	1669906	879199	1									
1586	1693305	1960930			1	Activities & Events	Golf					
1587	1660101	1381512										
1588	1671785	883518	1									
1589	1745984	2024659										
1590	1653474	1826036						1	1195 E Yosemite	Manteca	CA	95336
1591	1668644	1809035	1									
1592	1716586	1876216										
1593	1658295	1674201										
1594	1663743	1685375	1									
1595	1653580	1724093										
1596	1648511	1765370		1	1	Health & Beauty	Facial					
1597	1657891	1214583										
1598	1667480	1416419	1									
1599	1715506	1903649										
1600	1647002	680596										
1601	1661940	891599	1									
1602	1638221	1079777			1	Shopping & Services	Photography Services					
1603	1696076	1952454			1	Activities & Events	Outdoor Adventures					
1604	1700165	1954333										
1605	1696041	1998325						1	5001 Great America Pkwy	Santa Clara	CA	95054
1606	1722991	1915496										
1607	1690569	1998327			1	Health & Beauty	Hair Salon					
1608	1666702	695413										
1609	1716845	1871393										
1610	1724328	2026053										
1611	1724341	2026063										
1612	1652426	1381252	1									
1613	1668027	710314										
1614	1660175	693336										
1615	1676026	1683294	1									
1616	1728983	1874626										
1617	1689191	1954385										
1618	1658566	676940										
1619	1675558	1215046	1									
1620	1671772	877906										
1621	1638162	922699			1	Shopping & Services	None					
1622	1665937	686569										
1623	1715618	1876997										
1624	1699696	1988965		1								
1625	1637302	1448992			1	Health & Beauty	Massage	1	50 Post St	San Francisco	CA	94102
1626	1731869	1873322										
1627	1725776	874015										
1628	1658474	1206420										
1629	1674924	693243	1									
1630	1671153	1198198										
1631	1739112	2018217		1								
1632	1666850	719266										
1633	1697428	1989515										
1634	1690555	1977631	1					1	14750 Skyline Blvd	Los Gatos	CA	95033
1635	1696061	1954392						1	14750 Skyline Blvd	Los Gatos	CA	95033
1636	1689193	1976298			1	Activities & Events	Life Skills Classes					
1637	1694694	1954402	1									
1638	1732260	1983114			1	Activities & Events	Museums	1	707 W. Hornet Ave	Alameda	CA	94501
1639	1637583	1524961	1		1	Activities & Events	Museums	1	Pier 45	San Francisco	CA	94133
1640	1697188	2014917						1	Pier 45	San Francisco	CA	94133
1641	1729762	2023729	1		1	Activities & Events	Museums	1	Pier 45	San Francisco	CA	94133
1642	1700151	1952288	1									
1643	1701612	1960709	1									
1644	1704490	1960159										
1645	1688185	1866329										
1646	1745930	873795			1	Activities & Events	Wine Tasting					
1647	1653614	1199115	1									
1648	1674964	1415822										
1649	1696031	1960818			1	Health & Beauty	Manicure & Pedicure					
1650	1635284	1625439			1	Health & Beauty	Hair Salon	1	2125 Fulton Ave	Sacramento	CA	95825
1651	1690539	2015567			1	Health & Beauty	Manicure & Pedicure					
1652	1656599	1698327										
1653	1660836	1415129	1									
1654	1725728	1736205			1	Activities & Events	Comedy Clubs					
1655	1635825	1615565			1	Health & Beauty	Hair Salon					
1656	1726508	2026508										
1657	1637543	1476602			1	Activities & Events	City Tours	1	Union Square	San Francisco	CA	94115
1658	1638234	1449087	1					1	Union Square	San Francisco	CA	94115
1659	1659221	1677594										
1660	1665685	681085	1									
1661	1675020	719265										
1662	1673229	1206867	1									
1663	1673233	709176										
1664	1664598	980080										
1665	1673266	1680585										
1666	1673267	699969	1									
1667	1725738	1943632										
1668	1690200	1977809			1	Shopping & Services	Food & Grocery	1	530 Main St	Napa	CA	94559
1669	1690576	1959291	1									
1670	1674448	708863										
1671	1662452	879847										
1672	1724936	1874259										
1673	1668861	1414123										
1674	1660090	883267										
1675	1669888	1678250	1									
1676	1748013	1872643		1								
1677	1704381	1969813		1								
1678	1688694	1949412			1	Shopping & Services	None					
1679	1745929	1031381			1	Activities & Events	City Tours					
1680	1694452	1952307										
1681	1696018	1952372										
1682	1721888	1882391										
1683	1729746	1983110										
1684	1690582	1960982										
1685	1735080	1931921			1	Dining & Nightlife	Restaurants					
1686	1723201	1935959										
1687	1746699	1872626		1								
1688	1658331	1218074										
1689	1674831	686369	1									
1690	1731761	2018174										
1691	1731764	2018169										
1692	1731765	2018166										
1693	1734485	2018170										
1694	1741731	2018177										
1695	1693281	1990297			1	Health & Beauty	Teeth Whitening					
1696	1663586	1218340										
1697	1637890	1041683			1	Shopping & Services	None					
1698	1696185	1969878			1	Health & Beauty	Hair Salon	1	11226 Gold Express Dr	Gold River	CA	95670
1699	1694185	1949410			1	Health & Beauty	Teeth Whitening					
1700	1749793	2027225										
1701	1668916	686554										
1702	1725824	1908174			1	Activities & Events	Theater					
1703	1638179	1448964			1	Fitness	Boot Camp					
1704	1693297	2015564										
1705	1701597	2015561										
1706	1697187	1968689										
1707	1704338	1976279										
1708	1657107	1210585						1	115 Alamo Plaza	Alamo	CA	94507
1709	1671902	879292	1									
1710	1666518	704867										
1711	1725712	1895923										
1712	1718732	1971314										
1713	1721447	1971318										
1714	1694685	1954375										
1715	1696079	1949373										
1716	1696081	1949370										
1717	1696084	1949368										
1718	1701610	1949380										
1719	1704334	1960742	1									
1720	1724331	2026051	1									
1721	1728072	2026043	1									
1722	1696183	2015613						1	2095 Golden Centre Ln	Gold River	CA	95670
1723	1729341	1647680		1	1	Activities & Events	Concerts					
1724	1697431	1954328	1		1	Health & Beauty	Facial					
1725	1721956	1876096										
1726	1708826	1624315										
1727	1712628	1864611			1	Health & Beauty	Facial					
1728	1729791	2024484										
1729	1729645	1932403										
1730	1635382	1663993			1	Health & Beauty	Massage					
1731	1666245	717102										
1732	1660088	718391										
1733	1669878	1207184	1									
1734	1638144	1449005			1	Shopping & Services	Home Services	1	200 California Ave	San Francisco	CA	94130
1735	1717358	1900390										
